,lat,long,N
965,-22.45,-43.1,1
966,-23.57,-46.7,3
967,-15.85,-48.05,1
968,-0.9,-89.61,12
969,17.12,-89.68,2
970,-22.96,-43.2,30
971,-19.98,-50.29,1
972,11.2,-74.23,1
973,-3.81,-40.88,1
974,-30.02,-51.2,3
975,-12.18,-43.22,3
976,-22.59,-43.42,50
977,10.31,-84.81,4
978,-19.18,-48.39,2
979,-8.03,-34.92,1
980,-15.72,-47.91,7
981,-23.45,-46.54,2
982,-15.8,-48.04,1
983,39.74,-8.81,2
984,19.41,-99.19,1
985,-7.23,-39.42,1
986,-4.46,-40.73,1
987,-2.71,-42.85,1
988,-22.23,-43.1,1
989,-3.06,-60.11,1
990,-22.97,-42.92,1
991,-30.15,-51.17,1
992,-4.39,-39.31,1
993,38.78,-9.34,1
994,-8.37,-36.72,2
995,-28.26,-52.22,1
996,14.12,-87.19,2
997,-40.74,-72.31,1
998,-20.32,-40.29,2
999,45.99,-112.53,1
1000,-32.85,-70.59,1
1001,-25.51,-54.55,14
1002,-19.35,-43.63,5
1003,4.7,-74.12,1
1004,-3.77,-40.9,29
