,lat,long,N
876,-23.7,-46.72,1
877,-22.94,-43.07,2
878,-23.69,-46.69,1
879,-25.74,-49.31,1
880,-21.88,-42.68,2
881,-28.15,-54.74,10
882,-22.69,-45.52,1
883,-28.15,-54.73,1
884,-25.69,-54.44,1
885,-16.52,-39.15,1
886,-23.6,-45.43,4
887,-20.29,-40.34,4
888,-22.93,-43.44,26
889,-13.4,-41.3,1
890,-22.64,-43.53,1
891,-19.89,-44.04,1
892,-9.62,-35.75,7
893,-10.76,-37.32,1
894,-19.82,-43.95,2
895,-5.81,-35.18,1
896,-9.66,-35.73,1
897,-21.67,-43.87,1
898,-19.95,-43.92,2
899,-29.2,-50.07,1
900,-9.72,-45.28,1
901,-23.59,-46.65,1
902,-4.08,-41.67,3
903,-15.43,-55.79,1
904,-20.14,-44.88,1
905,-19.97,-44.18,1
906,-23.04,-43.51,1
907,-16.67,-49.48,1
908,-19.47,-44.25,1
909,-23.83,-45.36,1
910,-25.38,-53.78,1
911,-8.75,-35.1,1
912,-9.15,-35.3,1
913,-19.91,-43.94,1
914,-22.52,-44.11,10
915,2.82,-60.68,1
916,-13.01,-41.37,1
917,-25.22,-50.05,1
918,-26.23,-52.67,1
919,-19.94,-43.91,1
920,-19.56,-44.05,2
921,-22.97,-47.0,1
922,-23.22,-45.31,2
923,-23.86,-46.45,1
924,-23.35,-44.87,2
925,-19.63,-43.99,1
926,-27.62,-48.63,1
927,-26.24,-48.51,1
928,-24.58,-50.27,1
929,-22.9,-43.23,2
930,-15.84,-48.96,1
931,-22.53,-44.17,1
932,-22.99,-43.23,1
933,-27.65,-54.32,1
934,-22.97,-43.44,1
935,-20.36,-40.66,5
936,-23.42,-51.44,2
937,-23.32,-46.59,1
938,-26.47,-49.0,1
939,-8.34,-36.03,2
940,-27.22,-49.64,1
941,36.59,-4.57,2
942,-8.18,-34.95,1
943,-24.11,-48.37,1
944,-18.0,-43.38,1
945,-20.46,-54.62,1
946,-19.95,-44.16,1
947,-22.94,-47.03,2
948,-23.39,-47.47,1
949,-20.77,-41.67,1
950,-19.93,-43.94,1
951,-22.0,-47.43,1
952,-15.46,-55.88,1
953,-27.36,-53.4,1
954,-30.09,-51.07,1
955,-31.25,-50.91,1
956,-20.33,-40.29,1
957,-22.96,-43.28,28
958,-20.85,-41.11,1
959,-25.78,-49.7,2
960,-20.29,-40.31,1
961,-22.38,-44.76,1
962,-31.25,-50.96,2
963,-25.4,-49.29,1
964,-17.73,-49.11,3
965,-20.36,-43.49,1
966,-22.36,-41.92,2
967,-15.8,-47.89,1
968,-22.47,-44.46,1
969,-15.96,-50.13,2
970,-7.15,-34.97,7
971,-29.17,-49.98,1
972,-2.86,-40.46,1
973,-2.44,-54.7,1
974,-31.2,-51.02,1
975,-25.1,-50.2,8
976,-30.36,-51.05,1
977,-24.33,-50.63,1
978,-23.47,-46.84,2
979,-22.34,-42.56,1
980,-22.39,-43.12,1
981,-20.08,-43.99,3
982,-12.53,-38.3,1
983,-19.51,-41.02,1
984,-17.75,-48.64,1
985,-23.99,-46.26,1
986,-19.51,-43.75,4
987,-23.5,-47.46,1
988,-17.75,-48.62,1
989,-16.64,-48.6,3
990,-15.8,-48.82,1
991,-29.85,-51.18,1
992,-25.47,-50.65,1
993,-22.96,-43.21,1
994,-23.46,-46.77,1
995,-22.43,-45.45,1
996,-3.06,-60.01,5
