,lat,long,N
817,-30.22,-51.08,1
818,-19.8,-41.72,13
819,-17.57,-52.55,5
820,-29.35,-53.09,3
821,-21.77,-42.54,2
822,-8.0,-34.93,4
823,-23.6,-46.67,3
824,-22.44,-42.97,2
825,-23.65,-46.64,2
826,-22.76,-47.15,10
827,-29.34,-53.09,1
828,-23.54,-46.58,3
829,-22.46,-42.99,5
830,-29.34,-53.08,1
831,-27.73,-48.51,137
832,-23.43,-47.6,107
833,-23.71,-46.53,2
834,-22.37,-47.37,1
835,-16.74,-43.88,7
836,-29.46,-51.96,4
837,-19.62,-42.79,7
838,-8.59,-37.24,3
839,-23.54,-46.91,3
840,-15.46,-55.75,81
841,-15.44,-55.75,2
842,-32.55,-52.55,7
843,-18.21,-45.24,13
844,-3.03,-59.98,47
845,-19.96,-43.97,5
846,-20.62,-46.05,1
847,-23.53,-46.88,1
848,-22.16,-42.77,1
849,-22.4,-42.61,1
850,-22.97,-43.21,19
851,-22.73,-42.95,1
852,-31.75,-52.4,1
853,-6.46,-35.67,25
854,-16.65,-49.29,1
855,-4.7,-37.37,1
856,-8.61,-37.24,2
857,-33.58,-70.58,1
858,-23.4,-45.12,16
859,-3.69,-40.35,9
860,-3.77,-38.66,1
861,-4.27,-56.0,2
862,-28.19,-49.22,1
863,-29.96,-51.61,94
864,-23.49,-46.88,3
865,-19.93,-44.13,2
866,-17.74,-48.63,1
867,-30.0,-51.07,1
868,-20.03,-48.93,10
869,-5.11,-42.79,1
870,-27.41,-49.6,7
871,-19.63,-43.24,1
872,-9.64,-35.73,2
873,-16.71,-43.85,1
874,-22.51,-47.18,2
875,-18.76,-44.42,4
876,-27.9,-53.31,2
877,-22.48,-44.61,1
878,-22.46,-44.45,1
879,-22.38,-42.92,2
880,-25.12,-50.15,1
881,-21.8,-46.53,2
882,-22.93,-43.39,20
883,-23.88,-46.49,18
884,-23.37,-45.68,1
885,-16.75,-43.87,5
886,-9.66,-35.74,2
887,-20.23,-70.14,1
888,-24.97,-53.47,1
889,-15.05,-42.95,1
890,-7.24,-39.42,7
891,-21.3,-46.71,19
892,-29.65,-52.21,6
893,-19.89,-43.81,10
894,-23.54,-45.07,84
895,-7.01,-42.12,3
896,-22.96,-43.4,2
897,-19.92,-43.99,1
898,-25.38,-51.47,4
899,-22.97,-43.19,10
900,-22.94,-43.59,1
901,-21.81,-46.49,3
902,-27.84,-54.48,15
903,-21.37,-42.72,1
904,-23.49,-46.62,1
905,-29.59,-51.08,3
906,-5.82,-35.2,1
907,-27.85,-54.47,4
908,-22.41,-47.56,10
909,-20.45,-54.56,14
910,-24.58,-50.27,16
911,-22.98,-43.28,8
912,-6.53,-35.74,6
913,-7.06,-34.85,64
914,-16.64,-48.65,2
915,-20.18,-48.68,1
916,-27.0,-48.64,3
917,-29.36,-50.81,14
918,-29.46,-51.35,2
919,-23.54,-51.46,5
920,-23.62,-52.09,2
921,-23.56,-46.95,2
922,-20.6,-46.1,1
923,-22.69,-45.48,24
924,-23.6,-45.43,45
925,-23.56,-46.91,1
926,-23.04,-45.63,1
927,-11.42,-40.59,16
928,-22.42,-43.16,2
929,-22.91,-43.11,1
930,-23.48,-47.42,1
931,-26.93,-49.25,18
932,-19.94,-43.99,5
933,-23.54,-46.89,1
934,-25.59,-54.58,2
935,-23.57,-47.87,1
936,-29.95,-51.0,3
937,-19.92,-44.05,1
938,-21.53,-42.65,9
939,-19.84,-43.97,1
940,-19.94,-44.01,1
941,-23.99,-46.31,1
942,-22.89,-43.12,13
943,-32.97,-54.02,1
944,-19.97,-43.97,2
945,-12.58,-38.01,91
946,-19.96,-43.96,1
947,-19.76,-44.31,5
948,-5.59,-36.94,1
949,-27.41,-49.76,3
950,-25.04,-50.25,2
951,-7.2,-34.85,1
952,-20.71,-46.6,3
953,-22.4,-44.94,2
954,-22.12,-45.05,5
955,-22.52,-52.31,24
956,-27.42,-49.6,1
957,-19.79,-44.01,1
958,-19.87,-43.95,3
959,-19.99,-44.0,1
960,-20.36,-43.49,14
961,-22.76,-43.42,3
962,-22.98,-42.03,4
963,-19.95,-43.98,3
964,-19.94,-43.98,3
965,-19.85,-43.92,2
966,-19.89,-43.97,2
967,-23.71,-47.43,1
968,-25.12,-50.18,1
969,-27.47,-48.49,7
970,-22.41,-47.53,28
971,-19.84,-43.92,2
972,-23.04,-47.0,1
973,-19.9,-43.98,3
974,-19.92,-44.0,17
975,-23.55,-46.89,5
976,-6.06,-49.91,3
977,-23.47,-46.63,11
978,-2.91,-41.75,3
979,-22.45,-44.6,3
980,-11.43,-40.6,11
981,-1.72,-48.88,5
982,-25.23,-49.2,8
983,-12.54,-55.72,1
984,-9.42,-40.52,1
985,-22.92,-42.04,2
986,-20.74,-46.75,80
987,-32.55,-52.56,3
988,-8.86,-42.69,2
989,-22.19,-47.39,4
990,-16.29,-63.59,1
991,-22.97,-43.2,94
992,-20.85,-49.35,1
993,-23.61,-46.66,1
994,-23.64,-46.76,2
995,-22.78,-43.46,27
996,-22.73,-43.46,1
