,lat,long,N
855,-20.05,-44.05,1
856,-25.37,-49.12,3
857,-19.76,-45.25,1
858,52.88,-118.08,1
859,-25.37,-54.04,1
860,51.42,-116.18,1
861,44.88,15.62,1
862,-29.2,-49.99,1
863,-16.74,-49.2,4
864,37.09,-3.4,1
865,11.91,-86.07,1
866,-23.36,-44.82,2
867,-22.37,-42.93,1
868,-32.18,-52.17,1
869,-23.57,-46.59,1
870,-20.62,-40.43,6
871,-14.09,-46.36,1
872,-7.21,-39.45,1
873,-20.43,-41.96,1
874,11.28,-73.88,1
875,-25.43,-49.26,2
876,-2.5,-54.95,2
877,19.51,-99.05,1
878,-2.49,-43.29,1
879,-15.79,-47.85,2
880,-23.52,-46.88,1
881,-8.79,-35.19,1
882,-23.43,-47.55,1
883,-19.54,-43.94,1
884,-23.97,-46.39,1
885,-29.66,-50.57,7
886,-26.93,-48.65,4
887,-22.93,-44.0,1
888,-22.8,-43.05,2
889,42.43,-8.07,1
890,-23.05,-46.99,1
891,-2.43,-54.7,1
892,2.38,-76.46,1
893,-4.11,-41.7,1
894,-23.32,-51.16,1
895,-27.68,-49.04,1
896,-20.31,-40.29,1
897,-19.47,-42.53,1
898,-23.42,-46.85,1
899,-23.21,-44.77,1
900,-30.08,-51.05,1
901,-15.84,-48.88,1
902,-20.05,-44.0,1
903,10.13,-68.05,1
904,-7.21,-39.3,1
905,10.3,-84.8,3
906,-21.69,-45.26,1
907,2.81,-60.74,6
908,8.98,-79.52,1
909,-23.4,-46.58,28
910,-15.36,-47.45,1
911,-23.99,-46.74,1
912,-16.66,-49.49,1
913,-15.46,-55.9,3
914,-18.84,-41.91,7
915,-23.63,-46.58,5
916,-23.03,-45.59,6
917,-39.87,-71.91,1
918,10.88,-68.33,1
919,-28.14,-54.73,1
920,-39.39,-71.96,1
921,-8.03,-34.92,1
922,-5.38,-49.11,7
923,-22.92,-43.18,1
924,-25.63,-54.45,13
925,-15.39,-55.99,1
926,-7.1,-49.95,3
927,-23.7,-46.72,1
928,-22.94,-43.07,2
929,-23.69,-46.69,1
930,-22.66,-43.04,2
931,-25.74,-49.31,1
932,-33.75,-70.05,1
933,-28.15,-54.74,10
934,10.35,-85.34,1
935,-28.15,-54.73,1
936,-25.69,-54.44,1
937,-16.52,-39.15,1
938,-23.6,-45.43,4
939,-20.29,-40.34,4
940,-22.93,-43.44,26
941,-13.4,-41.3,1
942,-22.64,-43.53,1
943,-19.89,-44.04,1
944,-9.62,-35.75,7
945,-10.76,-37.32,1
946,-19.82,-43.95,2
947,-5.81,-35.18,1
948,-9.66,-35.73,1
949,9.93,-84.08,2
950,-21.67,-43.87,1
951,-33.45,-70.66,2
952,-19.95,-43.92,2
953,19.42,-102.07,1
954,-29.2,-50.07,1
955,-32.81,-69.94,1
956,-9.72,-45.28,1
957,-23.59,-46.65,1
958,43.55,-7.16,1
959,-4.08,-41.67,3
960,-15.43,-55.79,1
961,-20.14,-44.88,1
962,-19.97,-44.18,1
963,-23.04,-43.51,1
964,-16.67,-49.48,1
965,-19.47,-44.25,1
966,-23.83,-45.36,1
967,-8.75,-35.1,1
968,-9.15,-35.3,1
969,-19.91,-43.94,1
970,-22.52,-44.11,10
971,2.82,-60.68,1
972,-34.45,-59.45,1
973,14.57,-90.5,1
974,-25.22,-50.05,1
975,-26.23,-52.67,1
976,-19.94,-43.91,1
