,lat,long,N
412,-22.51,-43.18,6
413,47.92,1.97,1
414,48.86,2.35,1
415,-19.69,-43.92,3
416,-22.42,-42.98,6
417,-29.75,-51.15,3
418,34.95,137.26,1
419,-22.88,-42.02,2
420,-7.33,-47.47,2
421,-3.73,-38.52,7
422,40.03,-7.89,4
423,43.28,-5.6,1
424,-22.41,-47.56,5
425,-9.98,-67.82,5
426,-27.09,-52.62,1
427,-27.6,-48.55,8
428,-5.21,-45.39,1
429,-19.17,-43.71,7
430,-23.87,-53.89,2
431,-21.76,-43.35,3
432,41.72,-8.31,1
433,-10.33,-53.2,19
434,-20.75,-42.88,4
435,-5.35,-49.1,1
436,48.21,16.37,1
437,-22.3,-44.94,2
438,10.34,-68.74,1
439,-5.81,-35.21,3
440,-20.13,-40.31,1
441,-20.39,-43.5,1
442,10.17,-68.08,1
443,-9.65,-35.73,4
444,-22.52,-44.1,2
445,-18.6,-46.51,3
446,-22.28,-44.87,1
447,-23.99,-46.26,1
448,-22.37,-41.79,1
449,-2.56,-44.24,7
450,-33.0,-54.25,1
451,44.65,-63.59,1
452,-1.13,-48.46,2
453,-31.31,-51.07,13
454,-22.63,-43.9,1
455,-8.06,-34.88,2
456,-25.54,-54.59,5
457,-22.24,-44.48,3
458,-16.68,-49.25,11
459,-23.53,-46.79,18
460,-21.25,-48.33,1
461,-23.36,-46.75,2
462,-23.66,-46.53,5
463,38.63,-9.05,1
464,-23.28,-46.74,1
465,-22.55,-47.91,1
466,-23.32,-46.59,1
467,-17.54,-39.75,1
468,-22.5,-44.56,3
469,-16.73,-43.87,3
470,-45.57,-72.07,1
471,-4.15,-38.11,1
472,0.04,-51.06,4
473,-30.03,-51.23,8
474,-23.26,-47.3,8
475,-23.5,-47.46,1
476,-12.98,-44.05,1
477,49.45,11.08,2
478,-22.76,-43.45,4
479,-9.92,-45.48,1
480,-1.72,-48.88,1
481,-2.44,-54.7,3
482,-6.07,-49.89,1
483,-31.37,-51.98,1
484,-28.21,-48.7,3
485,-22.82,-43.21,1
486,-24.05,-52.38,1
487,-12.53,-38.3,15
488,-25.38,-53.78,1
489,-25.67,-53.81,1
490,-18.58,-39.74,1
491,-26.12,-49.8,1
492,-20.16,-44.87,4
493,-12.98,-38.48,2
494,-23.12,-46.55,8
495,40.21,-8.43,5
496,-5.09,-42.81,2
497,-17.3,-49.02,1
498,38.71,-9.14,1
499,-22.88,-43.43,1
500,-25.46,-49.53,1
501,-3.85,-40.92,1
502,-23.71,-46.55,1
503,-8.62,-37.16,2
504,40.42,-3.7,2
505,-27.34,-51.61,1
506,-23.96,-46.33,1
507,38.65,-8.99,1
508,4.65,-74.08,2
509,-20.91,-41.38,1
510,-30.04,-51.24,1
511,-22.54,-44.17,1
512,-22.49,-43.06,1
513,-29.58,-51.09,1
514,-21.76,-41.33,2
515,-9.38,-40.5,1
516,-10.18,-48.33,4
517,10.43,-85.37,1
518,-16.82,-49.25,2
519,-23.61,-46.78,1
520,-10.92,-37.08,2
521,-19.3,34.91,6
522,-3.73,-44.23,1
